,year,locationabbr,locationdesc,topictype,topicdesc,measuredesc,response,data_value_unit,data_value,gender,data_value_footnote_symbol,data_value_footnote,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Sex,Sex Code,Count,age_group
7393,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,14.8,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,17,45 to 64
7394,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,14.8,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,45,65+
7395,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,71.7,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,-1,25 to 44
7396,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,71.7,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,17,45 to 64
7397,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,71.7,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,45,65+
7398,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,67.1,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,-1,25 to 44
7399,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,67.1,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,17,45 to 64
7400,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,67.1,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,45,65+
7401,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,27.7,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,-1,25 to 44
7402,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,27.7,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,17,45 to 64
7403,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,27.7,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,45,65+
7404,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,35.2,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,-1,25 to 44
7405,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,35.2,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,17,45 to 64
7406,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,35.2,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,45,65+
7407,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,28.3,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,-1,25 to 44
7408,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,28.3,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,17,45 to 64
7409,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,28.3,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,45,65+
7410,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,32.9,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,-1,25 to 44
7411,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,32.9,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,17,45 to 64
7412,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,32.9,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,45,65+
7413,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,3.8,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,-1,25 to 44
7414,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,3.8,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,17,45 to 64
7415,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,3.8,Male,,,Breast,26000,Massachusetts,25,2017,2017,Male,M,45,65+
7416,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,13.3,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7417,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,13.3,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7418,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,13.3,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7419,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,64.7,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7420,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,64.7,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7421,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,64.7,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7422,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,0.9,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7423,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,0.9,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7424,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,0.9,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7425,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,,Female,*,Data in these cells have been suppressed because of a small sample size,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7426,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,,Female,*,Data in these cells have been suppressed because of a small sample size,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7427,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,,Female,*,Data in these cells have been suppressed because of a small sample size,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7428,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,61.3,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7429,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,61.3,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7430,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,61.3,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7431,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,22.7,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7432,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,22.7,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7433,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,22.7,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7434,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,38.7,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7435,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,38.7,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7436,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,38.7,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7437,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,,Female,*,Data in these cells have been suppressed because of a small sample size,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7438,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,,Female,*,Data in these cells have been suppressed because of a small sample size,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7439,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,,Female,*,Data in these cells have been suppressed because of a small sample size,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7440,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,2.4,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7441,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,2.4,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7442,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,2.4,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7443,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,99.1,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7444,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,99.1,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7445,2017,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,99.1,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7446,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,84.3,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7447,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,84.3,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7448,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,84.3,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7449,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,12.6,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7450,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,12.6,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7451,2017,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,12.6,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7452,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,23.2,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7453,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,23.2,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7454,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,23.2,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7455,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,76.8,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,532,25 to 44
7456,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,76.8,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
7457,2017,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,76.8,Female,,,Breast,26000,Massachusetts,25,2017,2017,Female,F,2766,65+
7458,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,29.8,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7459,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,29.8,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7460,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,29.8,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7461,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,40.2,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7462,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,40.2,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7463,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Every Day,%,40.2,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7464,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,78.6,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7465,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,78.6,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7466,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,78.6,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7467,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,15.6,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7468,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,15.6,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7469,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Former,%,15.6,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7470,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,59.8,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7471,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,59.8,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7472,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,59.8,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7473,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,3.1,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7474,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,3.1,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7475,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,3.1,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7476,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,15.5,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7477,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,15.5,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7478,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,15.5,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7479,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,70.2,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7480,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,70.2,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7481,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,70.2,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7482,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,28.1,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7483,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,28.1,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7484,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,28.1,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7485,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,56.3,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7486,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,56.3,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7487,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,56.3,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7488,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,5.8,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7489,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,5.8,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7490,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Current,%,5.8,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7491,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,47.3,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7492,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,47.3,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7493,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,47.3,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7494,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,96.9,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7495,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,96.9,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7496,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,96.9,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7497,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,52.7,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,-1,25 to 44
7498,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,52.7,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
7499,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,%,52.7,Male,,,Breast,26000,Massachusetts,25,2016,2016,Male,M,30,65+
7500,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,1.0,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,580,25 to 44
7501,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,1.0,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
7502,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Current,%,1.0,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2804,65+
7503,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,67.3,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,580,25 to 44
7504,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,67.3,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
7505,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,Some Days,%,67.3,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2804,65+
7506,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,28.8,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,580,25 to 44
7507,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,28.8,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
7508,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Some Days,%,28.8,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2804,65+
7509,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,99.0,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,580,25 to 44
7510,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,99.0,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
7511,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,Not Current,%,99.0,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2804,65+
7512,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,71.2,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,580,25 to 44
7513,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,71.2,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
7514,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,Every Day,%,71.2,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2804,65+
7515,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,11.9,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,580,25 to 44
7516,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,11.9,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
7517,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Current,%,11.9,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2804,65+
7518,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,84.3,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,580,25 to 44
7519,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,84.3,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
7520,2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,Never,%,84.3,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2804,65+
7521,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,,Female,*,Data in these cells have been suppressed because of a small sample size,Breast,26000,Massachusetts,25,2016,2016,Female,F,580,25 to 44
7522,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,,Female,*,Data in these cells have been suppressed because of a small sample size,Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
7523,2016,MA,Massachusetts,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,%,,Female,*,Data in these cells have been suppressed because of a small sample size,Breast,26000,Massachusetts,25,2016,2016,Female,F,2804,65+
7524,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,25.5,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,580,25 to 44
7525,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,25.5,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
7526,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Former,%,25.5,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2804,65+
7527,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,62.6,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,580,25 to 44
7528,2016,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,Never,%,62.6,Female,,,Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
